cell_id,row,col,x_norm,y_norm,width_norm,height_norm,lat,lon
581,11,31,0.63,0.23,0.02,0.02,,
582,11,32,0.65,0.23,0.02,0.02,,
583,11,33,0.67,0.23,0.02,0.02,,
584,11,34,0.69,0.23,0.02,0.02,,
585,11,35,0.71,0.23,0.02,0.02,,
586,11,36,0.73,0.23,0.02,0.02,,
587,11,37,0.75,0.23,0.02,0.02,,
588,11,38,0.77,0.23,0.02,0.02,,
589,11,39,0.79,0.23,0.02,0.02,,
590,11,40,0.81,0.23,0.02,0.02,,
591,11,41,0.83,0.23,0.02,0.02,,
592,11,42,0.85,0.23,0.02,0.02,,
593,11,43,0.87,0.23,0.02,0.02,,
594,11,44,0.89,0.23,0.02,0.02,,
595,11,45,0.91,0.23,0.02,0.02,,
596,11,46,0.93,0.23,0.02,0.02,,
597,11,47,0.95,0.23,0.02,0.02,,
598,11,48,0.97,0.23,0.02,0.02,,
599,11,49,0.99,0.23,0.02,0.02,,
600,12,0,0.01,0.25,0.02,0.02,,
601,12,1,0.03,0.25,0.02,0.02,,
602,12,2,0.05,0.25,0.02,0.02,,
603,12,3,0.07,0.25,0.02,0.02,,
604,12,4,0.09,0.25,0.02,0.02,,
605,12,5,0.11,0.25,0.02,0.02,,
606,12,6,0.13,0.25,0.02,0.02,,
607,12,7,0.15,0.25,0.02,0.02,,
608,12,8,0.17,0.25,0.02,0.02,,
609,12,9,0.19,0.25,0.02,0.02,,
610,12,10,0.21,0.25,0.02,0.02,,
611,12,11,0.23,0.25,0.02,0.02,,
612,12,12,0.25,0.25,0.02,0.02,,
613,12,13,0.27,0.25,0.02,0.02,,
614,12,14,0.29,0.25,0.02,0.02,,
615,12,15,0.31,0.25,0.02,0.02,,
616,12,16,0.33,0.25,0.02,0.02,,
617,12,17,0.35,0.25,0.02,0.02,,
618,12,18,0.37,0.25,0.02,0.02,,
619,12,19,0.39,0.25,0.02,0.02,,
620,12,20,0.41,0.25,0.02,0.02,,
621,12,21,0.43,0.25,0.02,0.02,,
622,12,22,0.45,0.25,0.02,0.02,,
623,12,23,0.47,0.25,0.02,0.02,,
624,12,24,0.49,0.25,0.02,0.02,,
625,12,25,0.51,0.25,0.02,0.02,,
626,12,26,0.53,0.25,0.02,0.02,,
627,12,27,0.55,0.25,0.02,0.02,,
628,12,28,0.57,0.25,0.02,0.02,,
629,12,29,0.59,0.25,0.02,0.02,,
630,12,30,0.61,0.25,0.02,0.02,,
631,12,31,0.63,0.25,0.02,0.02,,
632,12,32,0.65,0.25,0.02,0.02,,
633,12,33,0.67,0.25,0.02,0.02,,
634,12,34,0.69,0.25,0.02,0.02,,
635,12,35,0.71,0.25,0.02,0.02,,
636,12,36,0.73,0.25,0.02,0.02,,
637,12,37,0.75,0.25,0.02,0.02,,
638,12,38,0.77,0.25,0.02,0.02,,
639,12,39,0.79,0.25,0.02,0.02,,
640,12,40,0.81,0.25,0.02,0.02,,
641,12,41,0.83,0.25,0.02,0.02,,
642,12,42,0.85,0.25,0.02,0.02,,
643,12,43,0.87,0.25,0.02,0.02,,
644,12,44,0.89,0.25,0.02,0.02,,
645,12,45,0.91,0.25,0.02,0.02,,
646,12,46,0.93,0.25,0.02,0.02,,
647,12,47,0.95,0.25,0.02,0.02,,
648,12,48,0.97,0.25,0.02,0.02,,
649,12,49,0.99,0.25,0.02,0.02,,
650,13,0,0.01,0.27,0.02,0.02,,
651,13,1,0.03,0.27,0.02,0.02,,
652,13,2,0.05,0.27,0.02,0.02,,
653,13,3,0.07,0.27,0.02,0.02,,
654,13,4,0.09,0.27,0.02,0.02,,
655,13,5,0.11,0.27,0.02,0.02,,
656,13,6,0.13,0.27,0.02,0.02,,
657,13,7,0.15,0.27,0.02,0.02,,
658,13,8,0.17,0.27,0.02,0.02,,
659,13,9,0.19,0.27,0.02,0.02,,
660,13,10,0.21,0.27,0.02,0.02,,
661,13,11,0.23,0.27,0.02,0.02,,
662,13,12,0.25,0.27,0.02,0.02,,
663,13,13,0.27,0.27,0.02,0.02,,
664,13,14,0.29,0.27,0.02,0.02,,
665,13,15,0.31,0.27,0.02,0.02,,
666,13,16,0.33,0.27,0.02,0.02,,
667,13,17,0.35,0.27,0.02,0.02,,
668,13,18,0.37,0.27,0.02,0.02,,
669,13,19,0.39,0.27,0.02,0.02,,
670,13,20,0.41,0.27,0.02,0.02,,
671,13,21,0.43,0.27,0.02,0.02,,
672,13,22,0.45,0.27,0.02,0.02,,
673,13,23,0.47,0.27,0.02,0.02,,
674,13,24,0.49,0.27,0.02,0.02,,
675,13,25,0.51,0.27,0.02,0.02,,
676,13,26,0.53,0.27,0.02,0.02,,
677,13,27,0.55,0.27,0.02,0.02,,
678,13,28,0.57,0.27,0.02,0.02,,
679,13,29,0.59,0.27,0.02,0.02,,
680,13,30,0.61,0.27,0.02,0.02,,
681,13,31,0.63,0.27,0.02,0.02,,
682,13,32,0.65,0.27,0.02,0.02,,
683,13,33,0.67,0.27,0.02,0.02,,
684,13,34,0.69,0.27,0.02,0.02,,
685,13,35,0.71,0.27,0.02,0.02,,
686,13,36,0.73,0.27,0.02,0.02,,
687,13,37,0.75,0.27,0.02,0.02,,
688,13,38,0.77,0.27,0.02,0.02,,
689,13,39,0.79,0.27,0.02,0.02,,
690,13,40,0.81,0.27,0.02,0.02,,
691,13,41,0.83,0.27,0.02,0.02,,
692,13,42,0.85,0.27,0.02,0.02,,
693,13,43,0.87,0.27,0.02,0.02,,
694,13,44,0.89,0.27,0.02,0.02,,
695,13,45,0.91,0.27,0.02,0.02,,
696,13,46,0.93,0.27,0.02,0.02,,
697,13,47,0.95,0.27,0.02,0.02,,
698,13,48,0.97,0.27,0.02,0.02,,
699,13,49,0.99,0.27,0.02,0.02,,
700,14,0,0.01,0.29,0.02,0.02,,
701,14,1,0.03,0.29,0.02,0.02,,
702,14,2,0.05,0.29,0.02,0.02,,
703,14,3,0.07,0.29,0.02,0.02,,
704,14,4,0.09,0.29,0.02,0.02,,
705,14,5,0.11,0.29,0.02,0.02,,
706,14,6,0.13,0.29,0.02,0.02,,
707,14,7,0.15,0.29,0.02,0.02,,
708,14,8,0.17,0.29,0.02,0.02,,
709,14,9,0.19,0.29,0.02,0.02,,
710,14,10,0.21,0.29,0.02,0.02,,
711,14,11,0.23,0.29,0.02,0.02,,
712,14,12,0.25,0.29,0.02,0.02,,
713,14,13,0.27,0.29,0.02,0.02,,
714,14,14,0.29,0.29,0.02,0.02,,
715,14,15,0.31,0.29,0.02,0.02,,
716,14,16,0.33,0.29,0.02,0.02,,
717,14,17,0.35,0.29,0.02,0.02,,
718,14,18,0.37,0.29,0.02,0.02,,
719,14,19,0.39,0.29,0.02,0.02,,
720,14,20,0.41,0.29,0.02,0.02,,
721,14,21,0.43,0.29,0.02,0.02,,
722,14,22,0.45,0.29,0.02,0.02,,
723,14,23,0.47,0.29,0.02,0.02,,
724,14,24,0.49,0.29,0.02,0.02,,
725,14,25,0.51,0.29,0.02,0.02,,
726,14,26,0.53,0.29,0.02,0.02,,
727,14,27,0.55,0.29,0.02,0.02,,
728,14,28,0.57,0.29,0.02,0.02,,
729,14,29,0.59,0.29,0.02,0.02,,
730,14,30,0.61,0.29,0.02,0.02,,
731,14,31,0.63,0.29,0.02,0.02,,
732,14,32,0.65,0.29,0.02,0.02,,
733,14,33,0.67,0.29,0.02,0.02,,
734,14,34,0.69,0.29,0.02,0.02,,
735,14,35,0.71,0.29,0.02,0.02,,
736,14,36,0.73,0.29,0.02,0.02,,
737,14,37,0.75,0.29,0.02,0.02,,
738,14,38,0.77,0.29,0.02,0.02,,
739,14,39,0.79,0.29,0.02,0.02,,
740,14,40,0.81,0.29,0.02,0.02,,
741,14,41,0.83,0.29,0.02,0.02,,
742,14,42,0.85,0.29,0.02,0.02,,
743,14,43,0.87,0.29,0.02,0.02,,
744,14,44,0.89,0.29,0.02,0.02,,
745,14,45,0.91,0.29,0.02,0.02,,
746,14,46,0.93,0.29,0.02,0.02,,
747,14,47,0.95,0.29,0.02,0.02,,
748,14,48,0.97,0.29,0.02,0.02,,
749,14,49,0.99,0.29,0.02,0.02,,
750,15,0,0.01,0.31,0.02,0.02,,
751,15,1,0.03,0.31,0.02,0.02,,
752,15,2,0.05,0.31,0.02,0.02,,
753,15,3,0.07,0.31,0.02,0.02,,
754,15,4,0.09,0.31,0.02,0.02,,
755,15,5,0.11,0.31,0.02,0.02,,
756,15,6,0.13,0.31,0.02,0.02,,
757,15,7,0.15,0.31,0.02,0.02,,
758,15,8,0.17,0.31,0.02,0.02,,
759,15,9,0.19,0.31,0.02,0.02,,
760,15,10,0.21,0.31,0.02,0.02,,
761,15,11,0.23,0.31,0.02,0.02,,
762,15,12,0.25,0.31,0.02,0.02,,
763,15,13,0.27,0.31,0.02,0.02,,
764,15,14,0.29,0.31,0.02,0.02,,
765,15,15,0.31,0.31,0.02,0.02,,
766,15,16,0.33,0.31,0.02,0.02,,
767,15,17,0.35,0.31,0.02,0.02,,
768,15,18,0.37,0.31,0.02,0.02,,
769,15,19,0.39,0.31,0.02,0.02,,
770,15,20,0.41,0.31,0.02,0.02,,
771,15,21,0.43,0.31,0.02,0.02,,
772,15,22,0.45,0.31,0.02,0.02,,
773,15,23,0.47,0.31,0.02,0.02,,
774,15,24,0.49,0.31,0.02,0.02,,
775,15,25,0.51,0.31,0.02,0.02,,
776,15,26,0.53,0.31,0.02,0.02,,
777,15,27,0.55,0.31,0.02,0.02,,
778,15,28,0.57,0.31,0.02,0.02,,
779,15,29,0.59,0.31,0.02,0.02,,
780,15,30,0.61,0.31,0.02,0.02,,
781,15,31,0.63,0.31,0.02,0.02,,
782,15,32,0.65,0.31,0.02,0.02,,
783,15,33,0.67,0.31,0.02,0.02,,
784,15,34,0.69,0.31,0.02,0.02,,
785,15,35,0.71,0.31,0.02,0.02,,
786,15,36,0.73,0.31,0.02,0.02,,
787,15,37,0.75,0.31,0.02,0.02,,
788,15,38,0.77,0.31,0.02,0.02,,
789,15,39,0.79,0.31,0.02,0.02,,
790,15,40,0.81,0.31,0.02,0.02,,
791,15,41,0.83,0.31,0.02,0.02,,
792,15,42,0.85,0.31,0.02,0.02,,
793,15,43,0.87,0.31,0.02,0.02,,
794,15,44,0.89,0.31,0.02,0.02,,
795,15,45,0.91,0.31,0.02,0.02,,
796,15,46,0.93,0.31,0.02,0.02,,
797,15,47,0.95,0.31,0.02,0.02,,
798,15,48,0.97,0.31,0.02,0.02,,
799,15,49,0.99,0.31,0.02,0.02,,
800,16,0,0.01,0.33,0.02,0.02,,
801,16,1,0.03,0.33,0.02,0.02,,
802,16,2,0.05,0.33,0.02,0.02,,
803,16,3,0.07,0.33,0.02,0.02,,
804,16,4,0.09,0.33,0.02,0.02,,
805,16,5,0.11,0.33,0.02,0.02,,
806,16,6,0.13,0.33,0.02,0.02,,
807,16,7,0.15,0.33,0.02,0.02,,
808,16,8,0.17,0.33,0.02,0.02,,
809,16,9,0.19,0.33,0.02,0.02,,
810,16,10,0.21,0.33,0.02,0.02,,
811,16,11,0.23,0.33,0.02,0.02,,
812,16,12,0.25,0.33,0.02,0.02,,
813,16,13,0.27,0.33,0.02,0.02,,
814,16,14,0.29,0.33,0.02,0.02,,
815,16,15,0.31,0.33,0.02,0.02,,
816,16,16,0.33,0.33,0.02,0.02,,
817,16,17,0.35,0.33,0.02,0.02,,
818,16,18,0.37,0.33,0.02,0.02,,
819,16,19,0.39,0.33,0.02,0.02,,
820,16,20,0.41,0.33,0.02,0.02,,
821,16,21,0.43,0.33,0.02,0.02,,
822,16,22,0.45,0.33,0.02,0.02,,
823,16,23,0.47,0.33,0.02,0.02,,
824,16,24,0.49,0.33,0.02,0.02,,
825,16,25,0.51,0.33,0.02,0.02,,
826,16,26,0.53,0.33,0.02,0.02,,
827,16,27,0.55,0.33,0.02,0.02,,
828,16,28,0.57,0.33,0.02,0.02,,
829,16,29,0.59,0.33,0.02,0.02,,
830,16,30,0.61,0.33,0.02,0.02,,
831,16,31,0.63,0.33,0.02,0.02,,
832,16,32,0.65,0.33,0.02,0.02,,
833,16,33,0.67,0.33,0.02,0.02,,
834,16,34,0.69,0.33,0.02,0.02,,
835,16,35,0.71,0.33,0.02,0.02,,
836,16,36,0.73,0.33,0.02,0.02,,
837,16,37,0.75,0.33,0.02,0.02,,
838,16,38,0.77,0.33,0.02,0.02,,
839,16,39,0.79,0.33,0.02,0.02,,
840,16,40,0.81,0.33,0.02,0.02,,
841,16,41,0.83,0.33,0.02,0.02,,
842,16,42,0.85,0.33,0.02,0.02,,
843,16,43,0.87,0.33,0.02,0.02,,
844,16,44,0.89,0.33,0.02,0.02,,
845,16,45,0.91,0.33,0.02,0.02,,
846,16,46,0.93,0.33,0.02,0.02,,
847,16,47,0.95,0.33,0.02,0.02,,
848,16,48,0.97,0.33,0.02,0.02,,
849,16,49,0.99,0.33,0.02,0.02,,
850,17,0,0.01,0.35,0.02,0.02,,
851,17,1,0.03,0.35,0.02,0.02,,
852,17,2,0.05,0.35,0.02,0.02,,
853,17,3,0.07,0.35,0.02,0.02,,
854,17,4,0.09,0.35,0.02,0.02,,
855,17,5,0.11,0.35,0.02,0.02,,
856,17,6,0.13,0.35,0.02,0.02,,
857,17,7,0.15,0.35,0.02,0.02,,
858,17,8,0.17,0.35,0.02,0.02,,
859,17,9,0.19,0.35,0.02,0.02,,
860,17,10,0.21,0.35,0.02,0.02,,
861,17,11,0.23,0.35,0.02,0.02,,
862,17,12,0.25,0.35,0.02,0.02,,
863,17,13,0.27,0.35,0.02,0.02,,
864,17,14,0.29,0.35,0.02,0.02,,
865,17,15,0.31,0.35,0.02,0.02,,
866,17,16,0.33,0.35,0.02,0.02,,
867,17,17,0.35,0.35,0.02,0.02,,
868,17,18,0.37,0.35,0.02,0.02,,
869,17,19,0.39,0.35,0.02,0.02,,
870,17,20,0.41,0.35,0.02,0.02,,
871,17,21,0.43,0.35,0.02,0.02,,
872,17,22,0.45,0.35,0.02,0.02,,
873,17,23,0.47,0.35,0.02,0.02,,
874,17,24,0.49,0.35,0.02,0.02,,
875,17,25,0.51,0.35,0.02,0.02,,
876,17,26,0.53,0.35,0.02,0.02,,
877,17,27,0.55,0.35,0.02,0.02,,
878,17,28,0.57,0.35,0.02,0.02,,
879,17,29,0.59,0.35,0.02,0.02,,
880,17,30,0.61,0.35,0.02,0.02,,
881,17,31,0.63,0.35,0.02,0.02,,
882,17,32,0.65,0.35,0.02,0.02,,
883,17,33,0.67,0.35,0.02,0.02,,
884,17,34,0.69,0.35,0.02,0.02,,
885,17,35,0.71,0.35,0.02,0.02,,
886,17,36,0.73,0.35,0.02,0.02,,
887,17,37,0.75,0.35,0.02,0.02,,
888,17,38,0.77,0.35,0.02,0.02,,
889,17,39,0.79,0.35,0.02,0.02,,
890,17,40,0.81,0.35,0.02,0.02,,
891,17,41,0.83,0.35,0.02,0.02,,
892,17,42,0.85,0.35,0.02,0.02,,
893,17,43,0.87,0.35,0.02,0.02,,
894,17,44,0.89,0.35,0.02,0.02,,
895,17,45,0.91,0.35,0.02,0.02,,
896,17,46,0.93,0.35,0.02,0.02,,
897,17,47,0.95,0.35,0.02,0.02,,
898,17,48,0.97,0.35,0.02,0.02,,
899,17,49,0.99,0.35,0.02,0.02,,
900,18,0,0.01,0.37,0.02,0.02,,
901,18,1,0.03,0.37,0.02,0.02,,
902,18,2,0.05,0.37,0.02,0.02,,
903,18,3,0.07,0.37,0.02,0.02,,
904,18,4,0.09,0.37,0.02,0.02,,
905,18,5,0.11,0.37,0.02,0.02,,
906,18,6,0.13,0.37,0.02,0.02,,
907,18,7,0.15,0.37,0.02,0.02,,
908,18,8,0.17,0.37,0.02,0.02,,
909,18,9,0.19,0.37,0.02,0.02,,
910,18,10,0.21,0.37,0.02,0.02,,
911,18,11,0.23,0.37,0.02,0.02,,
912,18,12,0.25,0.37,0.02,0.02,,
913,18,13,0.27,0.37,0.02,0.02,,
914,18,14,0.29,0.37,0.02,0.02,,
915,18,15,0.31,0.37,0.02,0.02,,
916,18,16,0.33,0.37,0.02,0.02,,
917,18,17,0.35,0.37,0.02,0.02,,
918,18,18,0.37,0.37,0.02,0.02,,
919,18,19,0.39,0.37,0.02,0.02,,
920,18,20,0.41,0.37,0.02,0.02,,
921,18,21,0.43,0.37,0.02,0.02,,
922,18,22,0.45,0.37,0.02,0.02,,
923,18,23,0.47,0.37,0.02,0.02,,
924,18,24,0.49,0.37,0.02,0.02,,
925,18,25,0.51,0.37,0.02,0.02,,
926,18,26,0.53,0.37,0.02,0.02,,
927,18,27,0.55,0.37,0.02,0.02,,
928,18,28,0.57,0.37,0.02,0.02,,
929,18,29,0.59,0.37,0.02,0.02,,
930,18,30,0.61,0.37,0.02,0.02,,
931,18,31,0.63,0.37,0.02,0.02,,
932,18,32,0.65,0.37,0.02,0.02,,
933,18,33,0.67,0.37,0.02,0.02,,
934,18,34,0.69,0.37,0.02,0.02,,
935,18,35,0.71,0.37,0.02,0.02,,
936,18,36,0.73,0.37,0.02,0.02,,
937,18,37,0.75,0.37,0.02,0.02,,
938,18,38,0.77,0.37,0.02,0.02,,
939,18,39,0.79,0.37,0.02,0.02,,
940,18,40,0.81,0.37,0.02,0.02,,
941,18,41,0.83,0.37,0.02,0.02,,
942,18,42,0.85,0.37,0.02,0.02,,
943,18,43,0.87,0.37,0.02,0.02,,
944,18,44,0.89,0.37,0.02,0.02,,
945,18,45,0.91,0.37,0.02,0.02,,
946,18,46,0.93,0.37,0.02,0.02,,
947,18,47,0.95,0.37,0.02,0.02,,
948,18,48,0.97,0.37,0.02,0.02,,
949,18,49,0.99,0.37,0.02,0.02,,
950,19,0,0.01,0.39,0.02,0.02,,
951,19,1,0.03,0.39,0.02,0.02,,
952,19,2,0.05,0.39,0.02,0.02,,
953,19,3,0.07,0.39,0.02,0.02,,
954,19,4,0.09,0.39,0.02,0.02,,
955,19,5,0.11,0.39,0.02,0.02,,
956,19,6,0.13,0.39,0.02,0.02,,
957,19,7,0.15,0.39,0.02,0.02,,
958,19,8,0.17,0.39,0.02,0.02,,
959,19,9,0.19,0.39,0.02,0.02,,
960,19,10,0.21,0.39,0.02,0.02,,
961,19,11,0.23,0.39,0.02,0.02,,
962,19,12,0.25,0.39,0.02,0.02,,
963,19,13,0.27,0.39,0.02,0.02,,
964,19,14,0.29,0.39,0.02,0.02,,
965,19,15,0.31,0.39,0.02,0.02,,
966,19,16,0.33,0.39,0.02,0.02,,
967,19,17,0.35,0.39,0.02,0.02,,
968,19,18,0.37,0.39,0.02,0.02,,
969,19,19,0.39,0.39,0.02,0.02,,
970,19,20,0.41,0.39,0.02,0.02,,
971,19,21,0.43,0.39,0.02,0.02,,
972,19,22,0.45,0.39,0.02,0.02,,
973,19,23,0.47,0.39,0.02,0.02,,
974,19,24,0.49,0.39,0.02,0.02,,
975,19,25,0.51,0.39,0.02,0.02,,
976,19,26,0.53,0.39,0.02,0.02,,
977,19,27,0.55,0.39,0.02,0.02,,
978,19,28,0.57,0.39,0.02,0.02,,
979,19,29,0.59,0.39,0.02,0.02,,
