"tract","yr_id","full_name","jobs"
"75.01","2010","Government","0"
"75.01","2010","Self-Employed","0"
"75.02","2010","Military","0"
"75.02","2010","Agriculture and Mining","0"
"75.02","2010","Construction","0"
"75.02","2010","Manufacturing","0"
"75.02","2010","Wholesale Trade","0"
"75.02","2010","Retail Trade","0"
"75.02","2010","Transporation, Warehousing, and Utilities","0"
"75.02","2010","Information","0"
"75.02","2010","Finance and Real Estate","0"
"75.02","2010","Professional and Business Services","0"
"75.02","2010","Education and Healthcare","0"
"75.02","2010","Leisure and Hospitality","0"
"75.02","2010","Office Services","0"
"75.02","2010","Government","0"
"75.02","2010","Self-Employed","0"
"76","2010","Military","0"
"76","2010","Agriculture and Mining","0"
"76","2010","Construction","0"
"76","2010","Manufacturing","0"
"76","2010","Wholesale Trade","0"
"76","2010","Retail Trade","0"
"76","2010","Transporation, Warehousing, and Utilities","0"
"76","2010","Information","0"
"76","2010","Finance and Real Estate","0"
"76","2010","Professional and Business Services","0"
"76","2010","Education and Healthcare","0"
"76","2010","Leisure and Hospitality","0"
"76","2010","Office Services","0"
"76","2010","Government","0"
"76","2010","Self-Employed","0"
"77.01","2010","Military","0"
"77.01","2010","Agriculture and Mining","0"
"77.01","2010","Construction","0"
"77.01","2010","Manufacturing","0"
"77.01","2010","Wholesale Trade","0"
"77.01","2010","Retail Trade","0"
"77.01","2010","Transporation, Warehousing, and Utilities","0"
"77.01","2010","Information","0"
"77.01","2010","Finance and Real Estate","0"
"77.01","2010","Professional and Business Services","0"
"77.01","2010","Education and Healthcare","0"
"77.01","2010","Leisure and Hospitality","0"
"77.01","2010","Office Services","0"
"77.01","2010","Government","0"
"77.01","2010","Self-Employed","0"
"77.02","2010","Military","0"
"77.02","2010","Agriculture and Mining","0"
"77.02","2010","Construction","0"
"77.02","2010","Manufacturing","0"
"77.02","2010","Wholesale Trade","0"
"77.02","2010","Retail Trade","0"
"77.02","2010","Transporation, Warehousing, and Utilities","0"
"77.02","2010","Information","0"
"77.02","2010","Finance and Real Estate","0"
"77.02","2010","Professional and Business Services","0"
"77.02","2010","Education and Healthcare","0"
"77.02","2010","Leisure and Hospitality","0"
"77.02","2010","Office Services","0"
"77.02","2010","Government","0"
"77.02","2010","Self-Employed","0"
"78","2010","Military","0"
"78","2010","Agriculture and Mining","0"
"78","2010","Construction","0"
"78","2010","Manufacturing","0"
"78","2010","Wholesale Trade","0"
"78","2010","Retail Trade","0"
"78","2010","Transporation, Warehousing, and Utilities","0"
"78","2010","Information","0"
"78","2010","Finance and Real Estate","0"
"78","2010","Professional and Business Services","0"
"78","2010","Education and Healthcare","0"
"78","2010","Leisure and Hospitality","0"
"78","2010","Office Services","0"
"78","2010","Government","0"
"78","2010","Self-Employed","0"
"79.03","2010","Military","0"
"79.03","2010","Agriculture and Mining","0"
"79.03","2010","Construction","0"
"79.03","2010","Manufacturing","0"
"79.03","2010","Wholesale Trade","0"
"79.03","2010","Retail Trade","0"
"79.03","2010","Transporation, Warehousing, and Utilities","0"
"79.03","2010","Information","0"
"79.03","2010","Finance and Real Estate","0"
"79.03","2010","Professional and Business Services","0"
"79.03","2010","Education and Healthcare","0"
"79.03","2010","Leisure and Hospitality","0"
"79.03","2010","Office Services","0"
"79.03","2010","Government","0"
"79.03","2010","Self-Employed","0"
"79.05","2010","Military","0"
"79.05","2010","Agriculture and Mining","0"
"79.05","2010","Construction","0"
"79.05","2010","Manufacturing","0"
"79.05","2010","Wholesale Trade","0"
"79.05","2010","Retail Trade","0"
"79.05","2010","Transporation, Warehousing, and Utilities","0"
"79.05","2010","Information","0"
"79.05","2010","Finance and Real Estate","0"
"79.05","2010","Professional and Business Services","0"
"79.05","2010","Education and Healthcare","0"
"79.05","2010","Leisure and Hospitality","0"
"79.05","2010","Office Services","0"
"79.05","2010","Government","0"
"79.05","2010","Self-Employed","0"
"79.07","2010","Military","0"
"79.07","2010","Agriculture and Mining","0"
"79.07","2010","Construction","0"
"79.07","2010","Manufacturing","0"
"79.07","2010","Wholesale Trade","0"
"79.07","2010","Retail Trade","0"
"79.07","2010","Transporation, Warehousing, and Utilities","0"
"79.07","2010","Information","0"
"79.07","2010","Finance and Real Estate","0"
"79.07","2010","Professional and Business Services","0"
"79.07","2010","Education and Healthcare","0"
"79.07","2010","Leisure and Hospitality","0"
"79.07","2010","Office Services","0"
"79.07","2010","Government","0"
"79.07","2010","Self-Employed","0"
"79.08","2010","Military","0"
"79.08","2010","Agriculture and Mining","0"
"79.08","2010","Construction","0"
"79.08","2010","Manufacturing","0"
"79.08","2010","Wholesale Trade","0"
"79.08","2010","Retail Trade","0"
"79.08","2010","Transporation, Warehousing, and Utilities","0"
"79.08","2010","Information","0"
"79.08","2010","Finance and Real Estate","0"
"79.08","2010","Professional and Business Services","0"
"79.08","2010","Education and Healthcare","0"
"79.08","2010","Leisure and Hospitality","0"
"79.08","2010","Office Services","0"
"79.08","2010","Government","0"
"79.08","2010","Self-Employed","0"
"79.1","2010","Military","0"
"79.1","2010","Agriculture and Mining","0"
"79.1","2010","Construction","0"
"79.1","2010","Manufacturing","0"
"79.1","2010","Wholesale Trade","0"
"79.1","2010","Retail Trade","0"
"79.1","2010","Transporation, Warehousing, and Utilities","0"
"79.1","2010","Information","0"
"79.1","2010","Finance and Real Estate","0"
"79.1","2010","Professional and Business Services","0"
"79.1","2010","Education and Healthcare","0"
"79.1","2010","Leisure and Hospitality","0"
"79.1","2010","Office Services","0"
"79.1","2010","Government","0"
"79.1","2010","Self-Employed","0"
"8","2010","Military","0"
"8","2010","Agriculture and Mining","0"
"8","2010","Construction","0"
"8","2010","Manufacturing","0"
"8","2010","Wholesale Trade","0"
"8","2010","Retail Trade","0"
"8","2010","Transporation, Warehousing, and Utilities","0"
"8","2010","Information","0"
"8","2010","Finance and Real Estate","0"
"8","2010","Professional and Business Services","0"
"8","2010","Education and Healthcare","0"
"8","2010","Leisure and Hospitality","0"
"8","2010","Office Services","0"
"8","2010","Government","0"
"8","2010","Self-Employed","0"
"80.02","2010","Military","0"
"80.02","2010","Agriculture and Mining","0"
"80.02","2010","Construction","0"
"80.02","2010","Manufacturing","0"
"80.02","2010","Wholesale Trade","0"
"80.02","2010","Retail Trade","0"
"80.02","2010","Transporation, Warehousing, and Utilities","0"
"80.02","2010","Information","0"
"80.02","2010","Finance and Real Estate","0"
"80.02","2010","Professional and Business Services","0"
"80.02","2010","Education and Healthcare","0"
"80.02","2010","Leisure and Hospitality","0"
"80.02","2010","Office Services","0"
"80.02","2010","Government","0"
"80.02","2010","Self-Employed","0"
"80.03","2010","Military","0"
"80.03","2010","Agriculture and Mining","0"
"80.03","2010","Construction","0"
"80.03","2010","Manufacturing","0"
"80.03","2010","Wholesale Trade","0"
"80.03","2010","Retail Trade","0"
"80.03","2010","Transporation, Warehousing, and Utilities","0"
"80.03","2010","Information","0"
"80.03","2010","Finance and Real Estate","0"
"80.03","2010","Professional and Business Services","0"
"80.03","2010","Education and Healthcare","0"
"80.03","2010","Leisure and Hospitality","0"
"80.03","2010","Office Services","0"
"80.03","2010","Government","0"
"80.03","2010","Self-Employed","0"
"80.06","2010","Military","0"
"80.06","2010","Agriculture and Mining","0"
"80.06","2010","Construction","0"
"80.06","2010","Manufacturing","0"
"80.06","2010","Wholesale Trade","0"
"80.06","2010","Retail Trade","0"
"80.06","2010","Transporation, Warehousing, and Utilities","0"
"80.06","2010","Information","0"
"80.06","2010","Finance and Real Estate","0"
"80.06","2010","Professional and Business Services","0"
"80.06","2010","Education and Healthcare","0"
"80.06","2010","Leisure and Hospitality","0"
"80.06","2010","Office Services","0"
"80.06","2010","Government","0"
"80.06","2010","Self-Employed","0"
"81.01","2010","Military","0"
"81.01","2010","Agriculture and Mining","0"
"81.01","2010","Construction","0"
"81.01","2010","Manufacturing","0"
"81.01","2010","Wholesale Trade","0"
"81.01","2010","Retail Trade","0"
"81.01","2010","Transporation, Warehousing, and Utilities","0"
"81.01","2010","Information","0"
"81.01","2010","Finance and Real Estate","0"
"81.01","2010","Professional and Business Services","0"
"81.01","2010","Education and Healthcare","0"
"81.01","2010","Leisure and Hospitality","0"
"81.01","2010","Office Services","0"
"81.01","2010","Government","0"
"81.01","2010","Self-Employed","0"
"81.02","2010","Military","0"
"81.02","2010","Agriculture and Mining","0"
"81.02","2010","Construction","0"
"81.02","2010","Manufacturing","0"
"81.02","2010","Wholesale Trade","0"
"81.02","2010","Retail Trade","0"
"81.02","2010","Transporation, Warehousing, and Utilities","0"
"81.02","2010","Information","0"
"81.02","2010","Finance and Real Estate","0"
"81.02","2010","Professional and Business Services","0"
"81.02","2010","Education and Healthcare","0"
"81.02","2010","Leisure and Hospitality","0"
"81.02","2010","Office Services","0"
"81.02","2010","Government","0"
"81.02","2010","Self-Employed","0"
"82","2010","Military","0"
"82","2010","Agriculture and Mining","0"
"82","2010","Construction","0"
"82","2010","Manufacturing","0"
"82","2010","Wholesale Trade","0"
"82","2010","Retail Trade","0"
"82","2010","Transporation, Warehousing, and Utilities","0"
"82","2010","Information","0"
"82","2010","Finance and Real Estate","0"
"82","2010","Professional and Business Services","0"
"82","2010","Education and Healthcare","0"
"82","2010","Leisure and Hospitality","0"
"82","2010","Office Services","0"
"82","2010","Government","0"
"82","2010","Self-Employed","0"
"83.01","2010","Military","0"
"83.01","2010","Agriculture and Mining","0"
"83.01","2010","Construction","0"
"83.01","2010","Manufacturing","0"
"83.01","2010","Wholesale Trade","0"
"83.01","2010","Retail Trade","0"
"83.01","2010","Transporation, Warehousing, and Utilities","0"
"83.01","2010","Information","0"
"83.01","2010","Finance and Real Estate","0"
"83.01","2010","Professional and Business Services","0"
"83.01","2010","Education and Healthcare","0"
"83.01","2010","Leisure and Hospitality","0"
"83.01","2010","Office Services","0"
"83.01","2010","Government","0"
"83.01","2010","Self-Employed","0"
"83.03","2010","Military","0"
"83.03","2010","Agriculture and Mining","0"
"83.03","2010","Construction","0"
"83.03","2010","Manufacturing","0"
"83.03","2010","Wholesale Trade","0"
"83.03","2010","Retail Trade","0"
"83.03","2010","Transporation, Warehousing, and Utilities","0"
"83.03","2010","Information","0"
"83.03","2010","Finance and Real Estate","0"
"83.03","2010","Professional and Business Services","0"
"83.03","2010","Education and Healthcare","0"
"83.03","2010","Leisure and Hospitality","0"
"83.03","2010","Office Services","0"
"83.03","2010","Government","0"
"83.03","2010","Self-Employed","0"
"83.05","2010","Military","0"
"83.05","2010","Agriculture and Mining","0"
"83.05","2010","Construction","0"
"83.05","2010","Manufacturing","0"
"83.05","2010","Wholesale Trade","0"
"83.05","2010","Retail Trade","0"
"83.05","2010","Transporation, Warehousing, and Utilities","0"
"83.05","2010","Information","0"
"83.05","2010","Finance and Real Estate","0"
"83.05","2010","Professional and Business Services","0"
"83.05","2010","Education and Healthcare","0"
"83.05","2010","Leisure and Hospitality","0"
"83.05","2010","Office Services","0"
"83.05","2010","Government","0"
"83.05","2010","Self-Employed","0"
"83.06","2010","Military","0"
"83.06","2010","Agriculture and Mining","0"
"83.06","2010","Construction","0"
"83.06","2010","Manufacturing","0"
"83.06","2010","Wholesale Trade","0"
"83.06","2010","Retail Trade","0"
"83.06","2010","Transporation, Warehousing, and Utilities","0"
"83.06","2010","Information","0"
"83.06","2010","Finance and Real Estate","0"
"83.06","2010","Professional and Business Services","0"
"83.06","2010","Education and Healthcare","0"
"83.06","2010","Leisure and Hospitality","0"
"83.06","2010","Office Services","0"
"83.06","2010","Government","0"
"83.06","2010","Self-Employed","0"
"83.07","2010","Military","0"
"83.07","2010","Agriculture and Mining","0"
"83.07","2010","Construction","0"
"83.07","2010","Manufacturing","0"
"83.07","2010","Wholesale Trade","0"
"83.07","2010","Retail Trade","0"
"83.07","2010","Transporation, Warehousing, and Utilities","0"
"83.07","2010","Information","0"
"83.07","2010","Finance and Real Estate","0"
"83.07","2010","Professional and Business Services","0"
"83.07","2010","Education and Healthcare","0"
"83.07","2010","Leisure and Hospitality","0"
"83.07","2010","Office Services","0"
"83.07","2010","Government","0"
"83.07","2010","Self-Employed","0"
"83.1","2010","Military","0"
"83.1","2010","Agriculture and Mining","0"
"83.1","2010","Construction","0"
"83.1","2010","Manufacturing","0"
"83.1","2010","Wholesale Trade","0"
"83.1","2010","Retail Trade","0"
"83.1","2010","Transporation, Warehousing, and Utilities","0"
"83.1","2010","Information","0"
"83.1","2010","Finance and Real Estate","0"
"83.1","2010","Professional and Business Services","0"
"83.1","2010","Education and Healthcare","0"
"83.1","2010","Leisure and Hospitality","0"
"83.1","2010","Office Services","0"
"83.1","2010","Government","0"
"83.1","2010","Self-Employed","0"
"83.11","2010","Military","0"
"83.11","2010","Agriculture and Mining","0"
"83.11","2010","Construction","0"
"83.11","2010","Manufacturing","0"
"83.11","2010","Wholesale Trade","0"
"83.11","2010","Retail Trade","0"
"83.11","2010","Transporation, Warehousing, and Utilities","0"
"83.11","2010","Information","0"
"83.11","2010","Finance and Real Estate","0"
"83.11","2010","Professional and Business Services","0"
"83.11","2010","Education and Healthcare","0"
"83.11","2010","Leisure and Hospitality","0"
"83.11","2010","Office Services","0"
"83.11","2010","Government","0"
"83.11","2010","Self-Employed","0"
"83.12","2010","Military","0"
"83.12","2010","Agriculture and Mining","0"
"83.12","2010","Construction","0"
"83.12","2010","Manufacturing","0"
"83.12","2010","Wholesale Trade","0"
"83.12","2010","Retail Trade","0"
"83.12","2010","Transporation, Warehousing, and Utilities","0"
"83.12","2010","Information","0"
"83.12","2010","Finance and Real Estate","0"
"83.12","2010","Professional and Business Services","0"
"83.12","2010","Education and Healthcare","0"
"83.12","2010","Leisure and Hospitality","0"
"83.12","2010","Office Services","0"
"83.12","2010","Government","0"
"83.12","2010","Self-Employed","0"
"83.13","2010","Military","0"
"83.13","2010","Agriculture and Mining","0"
"83.13","2010","Construction","0"
"83.13","2010","Manufacturing","0"
"83.13","2010","Wholesale Trade","0"
"83.13","2010","Retail Trade","0"
"83.13","2010","Transporation, Warehousing, and Utilities","0"
"83.13","2010","Information","0"
"83.13","2010","Finance and Real Estate","0"
"83.13","2010","Professional and Business Services","0"
"83.13","2010","Education and Healthcare","0"
"83.13","2010","Leisure and Hospitality","0"
"83.13","2010","Office Services","0"
"83.13","2010","Government","0"
"83.13","2010","Self-Employed","0"
"83.24","2010","Military","0"
"83.24","2010","Agriculture and Mining","0"
"83.24","2010","Construction","0"
"83.24","2010","Manufacturing","0"
"83.24","2010","Wholesale Trade","0"
"83.24","2010","Retail Trade","0"
"83.24","2010","Transporation, Warehousing, and Utilities","0"
"83.24","2010","Information","0"
"83.24","2010","Finance and Real Estate","0"
"83.24","2010","Professional and Business Services","0"
"83.24","2010","Education and Healthcare","0"
"83.24","2010","Leisure and Hospitality","0"
"83.24","2010","Office Services","0"
"83.24","2010","Government","0"
"83.24","2010","Self-Employed","0"
"83.27","2010","Military","0"
"83.27","2010","Agriculture and Mining","0"
"83.27","2010","Construction","0"
"83.27","2010","Manufacturing","0"
"83.27","2010","Wholesale Trade","0"
"83.27","2010","Retail Trade","0"
"83.27","2010","Transporation, Warehousing, and Utilities","0"
"83.27","2010","Information","0"
"83.27","2010","Finance and Real Estate","0"
"83.27","2010","Professional and Business Services","0"
"83.27","2010","Education and Healthcare","0"
"83.27","2010","Leisure and Hospitality","0"
"83.27","2010","Office Services","0"
"83.27","2010","Government","0"
"83.27","2010","Self-Employed","0"
"83.28","2010","Military","0"
"83.28","2010","Agriculture and Mining","0"
"83.28","2010","Construction","0"
"83.28","2010","Manufacturing","0"
"83.28","2010","Wholesale Trade","0"
"83.28","2010","Retail Trade","0"
"83.28","2010","Transporation, Warehousing, and Utilities","0"
"83.28","2010","Information","0"
"83.28","2010","Finance and Real Estate","0"
"83.28","2010","Professional and Business Services","0"
"83.28","2010","Education and Healthcare","0"
"83.28","2010","Leisure and Hospitality","0"
"83.28","2010","Office Services","0"
"83.28","2010","Government","0"
"83.28","2010","Self-Employed","0"
"83.29","2010","Military","0"
"83.29","2010","Agriculture and Mining","0"
"83.29","2010","Construction","0"
"83.29","2010","Manufacturing","0"
"83.29","2010","Wholesale Trade","0"
"83.29","2010","Retail Trade","0"
"83.29","2010","Transporation, Warehousing, and Utilities","0"
"83.29","2010","Information","0"
"83.29","2010","Finance and Real Estate","0"
"83.29","2010","Professional and Business Services","0"
"83.29","2010","Education and Healthcare","0"
"83.29","2010","Leisure and Hospitality","0"
"83.29","2010","Office Services","0"
"83.29","2010","Government","0"
"83.29","2010","Self-Employed","0"
"83.3","2010","Military","0"
"83.3","2010","Agriculture and Mining","0"
"83.3","2010","Construction","0"
"83.3","2010","Manufacturing","0"
"83.3","2010","Wholesale Trade","0"
"83.3","2010","Retail Trade","0"
"83.3","2010","Transporation, Warehousing, and Utilities","0"
"83.3","2010","Information","0"
"83.3","2010","Finance and Real Estate","0"
"83.3","2010","Professional and Business Services","0"
"83.3","2010","Education and Healthcare","0"
"83.3","2010","Leisure and Hospitality","0"
"83.3","2010","Office Services","0"
"83.3","2010","Government","0"
"83.3","2010","Self-Employed","0"
"83.31","2010","Military","0"
"83.31","2010","Agriculture and Mining","0"
"83.31","2010","Construction","0"
"83.31","2010","Manufacturing","0"
"83.31","2010","Wholesale Trade","0"
"83.31","2010","Retail Trade","0"
"83.31","2010","Transporation, Warehousing, and Utilities","0"
"83.31","2010","Information","0"
"83.31","2010","Finance and Real Estate","0"
"83.31","2010","Professional and Business Services","0"
"83.31","2010","Education and Healthcare","0"
"83.31","2010","Leisure and Hospitality","0"
"83.31","2010","Office Services","0"
"83.31","2010","Government","0"
"83.31","2010","Self-Employed","0"
"83.33","2010","Military","0"
"83.33","2010","Agriculture and Mining","0"
"83.33","2010","Construction","0"
"83.33","2010","Manufacturing","0"
"83.33","2010","Wholesale Trade","0"
"83.33","2010","Retail Trade","0"
"83.33","2010","Transporation, Warehousing, and Utilities","0"
"83.33","2010","Information","0"
"83.33","2010","Finance and Real Estate","0"
"83.33","2010","Professional and Business Services","0"
"83.33","2010","Education and Healthcare","0"
"83.33","2010","Leisure and Hospitality","0"
"83.33","2010","Office Services","0"
"83.33","2010","Government","0"
"83.33","2010","Self-Employed","0"
"83.35","2010","Military","0"
"83.35","2010","Agriculture and Mining","0"
"83.35","2010","Construction","0"
"83.35","2010","Manufacturing","0"
"83.35","2010","Wholesale Trade","0"
"83.35","2010","Retail Trade","0"
"83.35","2010","Transporation, Warehousing, and Utilities","0"
"83.35","2010","Information","0"
"83.35","2010","Finance and Real Estate","0"
"83.35","2010","Professional and Business Services","0"
"83.35","2010","Education and Healthcare","0"
"83.35","2010","Leisure and Hospitality","0"
"83.35","2010","Office Services","0"
"83.35","2010","Government","0"
"83.35","2010","Self-Employed","0"
"83.36","2010","Military","0"
"83.36","2010","Agriculture and Mining","0"
"83.36","2010","Construction","0"
"83.36","2010","Manufacturing","0"
"83.36","2010","Wholesale Trade","0"
"83.36","2010","Retail Trade","0"
"83.36","2010","Transporation, Warehousing, and Utilities","0"
"83.36","2010","Information","0"
"83.36","2010","Finance and Real Estate","0"
"83.36","2010","Professional and Business Services","0"
"83.36","2010","Education and Healthcare","0"
"83.36","2010","Leisure and Hospitality","0"
"83.36","2010","Office Services","0"
"83.36","2010","Government","0"
"83.36","2010","Self-Employed","0"
"83.37","2010","Military","0"
"83.37","2010","Agriculture and Mining","0"
"83.37","2010","Construction","0"
"83.37","2010","Manufacturing","0"
"83.37","2010","Wholesale Trade","0"
"83.37","2010","Retail Trade","0"
"83.37","2010","Transporation, Warehousing, and Utilities","0"
"83.37","2010","Information","0"
"83.37","2010","Finance and Real Estate","0"
"83.37","2010","Professional and Business Services","0"
"83.37","2010","Education and Healthcare","0"
"83.37","2010","Leisure and Hospitality","0"
"83.37","2010","Office Services","0"
"83.37","2010","Government","0"
"83.37","2010","Self-Employed","0"
"83.39","2010","Military","0"
"83.39","2010","Agriculture and Mining","0"
"83.39","2010","Construction","0"
"83.39","2010","Manufacturing","0"
"83.39","2010","Wholesale Trade","0"
"83.39","2010","Retail Trade","0"
"83.39","2010","Transporation, Warehousing, and Utilities","0"
"83.39","2010","Information","0"
"83.39","2010","Finance and Real Estate","0"
"83.39","2010","Professional and Business Services","0"
"83.39","2010","Education and Healthcare","0"
"83.39","2010","Leisure and Hospitality","0"
"83.39","2010","Office Services","0"
"83.39","2010","Government","0"
"83.39","2010","Self-Employed","0"
"83.4","2010","Military","0"
"83.4","2010","Agriculture and Mining","0"
"83.4","2010","Construction","0"
"83.4","2010","Manufacturing","0"
"83.4","2010","Wholesale Trade","0"
"83.4","2010","Retail Trade","0"
"83.4","2010","Transporation, Warehousing, and Utilities","0"
"83.4","2010","Information","0"
"83.4","2010","Finance and Real Estate","0"
"83.4","2010","Professional and Business Services","0"
"83.4","2010","Education and Healthcare","0"
"83.4","2010","Leisure and Hospitality","0"
"83.4","2010","Office Services","0"
"83.4","2010","Government","0"
"83.4","2010","Self-Employed","0"
"83.41","2010","Military","0"
"83.41","2010","Agriculture and Mining","0"
"83.41","2010","Construction","0"
"83.41","2010","Manufacturing","0"
"83.41","2010","Wholesale Trade","0"
"83.41","2010","Retail Trade","0"
"83.41","2010","Transporation, Warehousing, and Utilities","0"
"83.41","2010","Information","0"
"83.41","2010","Finance and Real Estate","0"
"83.41","2010","Professional and Business Services","0"
"83.41","2010","Education and Healthcare","0"
"83.41","2010","Leisure and Hospitality","0"
"83.41","2010","Office Services","0"
"83.41","2010","Government","0"
"83.41","2010","Self-Employed","0"
"83.43","2010","Military","0"
"83.43","2010","Agriculture and Mining","0"
"83.43","2010","Construction","0"
"83.43","2010","Manufacturing","0"
"83.43","2010","Wholesale Trade","0"
"83.43","2010","Retail Trade","0"
"83.43","2010","Transporation, Warehousing, and Utilities","0"
"83.43","2010","Information","0"
"83.43","2010","Finance and Real Estate","0"
"83.43","2010","Professional and Business Services","0"
"83.43","2010","Education and Healthcare","0"
"83.43","2010","Leisure and Hospitality","0"
"83.43","2010","Office Services","0"
"83.43","2010","Government","0"
"83.43","2010","Self-Employed","0"
"83.44","2010","Military","0"
"83.44","2010","Agriculture and Mining","0"
"83.44","2010","Construction","0"
"83.44","2010","Manufacturing","0"
"83.44","2010","Wholesale Trade","0"
"83.44","2010","Retail Trade","0"
"83.44","2010","Transporation, Warehousing, and Utilities","0"
"83.44","2010","Information","0"
"83.44","2010","Finance and Real Estate","0"
"83.44","2010","Professional and Business Services","0"
"83.44","2010","Education and Healthcare","0"
"83.44","2010","Leisure and Hospitality","0"
"83.44","2010","Office Services","0"
"83.44","2010","Government","0"
"83.44","2010","Self-Employed","0"
"83.45","2010","Military","0"
"83.45","2010","Agriculture and Mining","0"
"83.45","2010","Construction","0"
"83.45","2010","Manufacturing","0"
"83.45","2010","Wholesale Trade","0"
"83.45","2010","Retail Trade","0"
"83.45","2010","Transporation, Warehousing, and Utilities","0"
"83.45","2010","Information","0"
"83.45","2010","Finance and Real Estate","0"
"83.45","2010","Professional and Business Services","0"
"83.45","2010","Education and Healthcare","0"
"83.45","2010","Leisure and Hospitality","0"
"83.45","2010","Office Services","0"
"83.45","2010","Government","0"
"83.45","2010","Self-Employed","0"
"83.46","2010","Military","0"
"83.46","2010","Agriculture and Mining","0"
"83.46","2010","Construction","0"
"83.46","2010","Manufacturing","0"
"83.46","2010","Wholesale Trade","0"
"83.46","2010","Retail Trade","0"
"83.46","2010","Transporation, Warehousing, and Utilities","0"
"83.46","2010","Information","0"
"83.46","2010","Finance and Real Estate","0"
"83.46","2010","Professional and Business Services","0"
"83.46","2010","Education and Healthcare","0"
"83.46","2010","Leisure and Hospitality","0"
"83.46","2010","Office Services","0"
"83.46","2010","Government","0"
"83.46","2010","Self-Employed","0"
"83.47","2010","Military","0"
"83.47","2010","Agriculture and Mining","0"
"83.47","2010","Construction","0"
"83.47","2010","Manufacturing","0"
"83.47","2010","Wholesale Trade","0"
"83.47","2010","Retail Trade","0"
"83.47","2010","Transporation, Warehousing, and Utilities","0"
"83.47","2010","Information","0"
"83.47","2010","Finance and Real Estate","0"
"83.47","2010","Professional and Business Services","0"
"83.47","2010","Education and Healthcare","0"
"83.47","2010","Leisure and Hospitality","0"
"83.47","2010","Office Services","0"
"83.47","2010","Government","0"
"83.47","2010","Self-Employed","0"
"83.48","2010","Military","0"
"83.48","2010","Agriculture and Mining","0"
"83.48","2010","Construction","0"
"83.48","2010","Manufacturing","0"
"83.48","2010","Wholesale Trade","0"
"83.48","2010","Retail Trade","0"
"83.48","2010","Transporation, Warehousing, and Utilities","0"
"83.48","2010","Information","0"
"83.48","2010","Finance and Real Estate","0"
"83.48","2010","Professional and Business Services","0"
"83.48","2010","Education and Healthcare","0"
"83.48","2010","Leisure and Hospitality","0"
"83.48","2010","Office Services","0"
"83.48","2010","Government","0"
"83.48","2010","Self-Employed","0"
"83.49","2010","Military","0"
"83.49","2010","Agriculture and Mining","0"
"83.49","2010","Construction","0"
"83.49","2010","Manufacturing","0"
"83.49","2010","Wholesale Trade","0"
"83.49","2010","Retail Trade","0"
"83.49","2010","Transporation, Warehousing, and Utilities","0"
"83.49","2010","Information","0"
"83.49","2010","Finance and Real Estate","0"
"83.49","2010","Professional and Business Services","0"
"83.49","2010","Education and Healthcare","0"
"83.49","2010","Leisure and Hospitality","0"
"83.49","2010","Office Services","0"
"83.49","2010","Government","0"
"83.49","2010","Self-Employed","0"
"83.5","2010","Military","0"
"83.5","2010","Agriculture and Mining","0"
"83.5","2010","Construction","0"
"83.5","2010","Manufacturing","0"
"83.5","2010","Wholesale Trade","0"
"83.5","2010","Retail Trade","0"
"83.5","2010","Transporation, Warehousing, and Utilities","0"
"83.5","2010","Information","0"
"83.5","2010","Finance and Real Estate","0"
"83.5","2010","Professional and Business Services","0"
"83.5","2010","Education and Healthcare","0"
"83.5","2010","Leisure and Hospitality","0"
"83.5","2010","Office Services","0"
"83.5","2010","Government","0"
"83.5","2010","Self-Employed","0"
"83.51","2010","Military","0"
"83.51","2010","Agriculture and Mining","0"
"83.51","2010","Construction","0"
"83.51","2010","Manufacturing","0"
"83.51","2010","Wholesale Trade","0"
"83.51","2010","Retail Trade","0"
"83.51","2010","Transporation, Warehousing, and Utilities","0"
"83.51","2010","Information","0"
"83.51","2010","Finance and Real Estate","0"
"83.51","2010","Professional and Business Services","0"
"83.51","2010","Education and Healthcare","0"
"83.51","2010","Leisure and Hospitality","0"
"83.51","2010","Office Services","0"
"83.51","2010","Government","0"
"83.51","2010","Self-Employed","0"
"83.52","2010","Military","0"
"83.52","2010","Agriculture and Mining","0"
"83.52","2010","Construction","0"
"83.52","2010","Manufacturing","0"
"83.52","2010","Wholesale Trade","0"
"83.52","2010","Retail Trade","0"
"83.52","2010","Transporation, Warehousing, and Utilities","0"
"83.52","2010","Information","0"
"83.52","2010","Finance and Real Estate","0"
"83.52","2010","Professional and Business Services","0"
"83.52","2010","Education and Healthcare","0"
"83.52","2010","Leisure and Hospitality","0"
"83.52","2010","Office Services","0"
"83.52","2010","Government","0"
"83.52","2010","Self-Employed","0"
"83.53","2010","Military","0"
"83.53","2010","Agriculture and Mining","0"
"83.53","2010","Construction","0"
"83.53","2010","Manufacturing","0"
"83.53","2010","Wholesale Trade","0"
"83.53","2010","Retail Trade","0"
"83.53","2010","Transporation, Warehousing, and Utilities","0"
"83.53","2010","Information","0"
"83.53","2010","Finance and Real Estate","0"
"83.53","2010","Professional and Business Services","0"
"83.53","2010","Education and Healthcare","0"
"83.53","2010","Leisure and Hospitality","0"
"83.53","2010","Office Services","0"
"83.53","2010","Government","0"
"83.53","2010","Self-Employed","0"
"83.54","2010","Military","0"
"83.54","2010","Agriculture and Mining","0"
"83.54","2010","Construction","0"
"83.54","2010","Manufacturing","0"
"83.54","2010","Wholesale Trade","0"
"83.54","2010","Retail Trade","0"
